******************************************************************
records on FG_NET dataset under leave one person out protocol

******************************************************************


******************************************************************
train and test on ID: 1
******************************************************************
epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy
epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy
001, 20.5446, 46.9136, 20.5446, 10.1841, 88.3046
002, 13.1018, 38.9930, 13.1018, 6.8421, 92.6193
003, 11.4316, 37.0139, 11.4316, 6.0010, 93.4089
004, 10.3226, 35.5040, 10.3226, 5.2223, 94.1599
005, 10.7501, 35.9443, 10.7501, 5.4366, 94.0065
006, 8.8269, 33.7368, 8.8269, 4.5966, 94.8347
007, 9.0672, 33.8752, 9.0672, 4.7163, 94.6914
008, 8.5081, 33.3527, 8.5081, 4.4336, 94.9942
009, 7.9378, 32.5057, 7.9378, 4.0402, 95.3814
010, 7.6808, 32.1257, 7.6808, 3.9386, 95.4789
011, 7.9701, 32.5717, 7.9701, 4.1177, 95.3123
012, 7.3674, 31.7547, 7.3674, 3.7696, 95.6507
013, 7.1255, 31.3743, 7.1255, 3.5755, 95.8082
014, 7.3446, 31.7960, 7.3446, 3.8531, 95.6273
015, 7.3369, 31.8983, 7.3369, 3.7897, 95.5958
016, 6.4074, 30.4919, 6.4074, 3.2696, 96.1425
017, 6.7317, 30.9361, 6.7317, 3.4185, 96.0013
018, 7.0843, 31.4236, 7.0843, 3.7052, 95.7442
019, 6.4449, 30.6596, 6.4449, 3.2656, 96.1557
020, 6.8096, 31.0399, 6.8096, 3.4507, 95.9433
021, 6.0692, 30.1275, 6.0692, 3.0453, 96.3671
022, 5.5066, 29.3960, 5.5066, 2.8350, 96.5612
023, 6.4593, 30.6076, 6.4593, 3.2767, 96.1395
024, 6.1532, 30.0799, 6.1532, 3.1056, 96.3081
025, 7.7811, 32.5478, 7.7811, 3.8099, 95.6314
026, 6.4784, 30.7104, 6.4784, 3.3561, 96.0846
027, 5.6630, 29.5777, 5.6630, 2.8139, 96.5774
028, 6.1589, 30.2484, 6.1589, 3.0372, 96.3651
029, 5.8768, 29.9437, 5.8768, 2.9346, 96.4850
030, 6.8921, 31.1467, 6.8921, 3.3521, 96.1019
031, 6.1984, 30.2333, 6.1984, 3.0392, 96.3010
032, 5.3554, 29.2583, 5.3554, 2.7032, 96.7543
033, 4.8763, 28.7044, 4.8763, 2.3592, 97.0642
034, 5.0713, 28.8648, 5.0713, 2.5272, 96.8894
035, 4.9011, 28.7175, 4.9011, 2.4467, 96.9971
036, 4.6659, 28.1965, 4.6659, 2.2767, 97.1394
037, 4.6842, 28.3980, 4.6842, 2.2958, 97.1689
038, 4.7854, 28.5101, 4.7854, 2.2837, 97.1059
039, 4.5432, 28.2409, 4.5432, 2.1318, 97.2959
040, 4.5809, 28.1237, 4.5809, 2.2414, 97.2237
041, 4.6705, 28.4978, 4.6705, 2.3531, 97.1252
042, 4.3610, 28.0702, 4.3610, 2.1579, 97.3162
043, 4.1707, 27.7957, 4.1707, 2.0101, 97.4565
044, 4.0825, 27.5545, 4.0825, 1.9899, 97.4534
045, 4.2707, 27.7755, 4.2707, 2.1368, 97.3365
046, 4.3122, 28.1015, 4.3122, 2.2032, 97.2786
047, 4.1537, 27.6749, 4.1537, 1.9960, 97.4300
048, 4.1097, 27.6582, 4.1097, 1.9950, 97.4524
049, 4.4339, 28.1120, 4.4339, 2.2364, 97.2258
050, 4.0689, 27.6017, 4.0689, 1.9990, 97.4138
051, 3.8923, 27.5131, 3.8923, 1.8712, 97.6089
052, 4.1679, 27.8374, 4.1679, 2.0714, 97.3975
053, 3.9921, 27.5229, 3.9921, 1.9889, 97.4727
054, 4.1047, 27.7378, 4.1047, 1.9728, 97.4686
055, 4.0519, 27.6363, 4.0519, 1.9618, 97.4758
056, 3.9963, 27.5723, 3.9963, 1.9256, 97.5052
057, 4.0091, 27.4469, 4.0091, 1.9759, 97.4910
058, 3.9200, 27.3972, 3.9200, 1.9054, 97.5713
059, 4.0955, 27.6162, 4.0955, 2.0402, 97.3985
060, 3.8842, 27.3864, 3.8842, 1.8551, 97.5886
061, 3.8721, 27.3346, 3.8721, 1.8964, 97.5571
062, 3.9343, 27.3915, 3.9343, 1.9789, 97.5022
063, 3.8827, 27.4092, 3.8827, 1.8863, 97.5550
064, 3.8578, 27.3937, 3.8578, 1.8421, 97.5886
065, 4.0225, 27.6225, 4.0225, 1.9708, 97.4880
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
4.2689, 27.6846, 4.2689, 2.1250, 97.4747

******************************************************************
train and test on ID: 51
******************************************************************
epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy
001, 20.8656, 47.3176, 20.8656, 10.9818, 88.0633
002, 13.0294, 38.8917, 13.0294, 6.7649, 92.6745
003, 10.8782, 36.2395, 10.8782, 5.5812, 93.8313
004, 9.5877, 34.6488, 9.5877, 4.9455, 94.4613
005, 9.2039, 34.1537, 9.2039, 4.7225, 94.6906
006, 8.5732, 33.3810, 8.5732, 4.4864, 94.9607
007, 8.0777, 32.7933, 8.0777, 4.2281, 95.1472
008, 8.3157, 33.0286, 8.3157, 4.3017, 95.1238
009, 7.6525, 32.2701, 7.6525, 4.0525, 95.3878
010, 6.9639, 31.4130, 6.9639, 3.5671, 95.8444
011, 6.7557, 31.0863, 6.7557, 3.5257, 95.8862
012, 6.8167, 31.2028, 6.8167, 3.5530, 95.8515
013, 6.9238, 31.3618, 6.9238, 3.5197, 95.8852
014, 6.0545, 30.1965, 6.0545, 3.1181, 96.3163
015, 6.5419, 30.8787, 6.5419, 3.4511, 95.9892
016, 6.2372, 30.4804, 6.2372, 3.1826, 96.2266
017, 5.8163, 29.8695, 5.8163, 3.0505, 96.3561
018, 6.4003, 30.7105, 6.4003, 3.2533, 96.1665
019, 5.7336, 29.8056, 5.7336, 2.8285, 96.5987
020, 5.4901, 29.5194, 5.4901, 2.7820, 96.6313
021, 5.6682, 29.6937, 5.6682, 2.9263, 96.4967
022, 5.3493, 29.3266, 5.3493, 2.8083, 96.6303
023, 5.3574, 29.2807, 5.3574, 2.7043, 96.6690
024, 5.4076, 29.4611, 5.4076, 2.7871, 96.6425
025, 5.1566, 29.0250, 5.1566, 2.6569, 96.7353
026, 4.8557, 28.7150, 4.8557, 2.4581, 96.9687
027, 4.8391, 28.6036, 4.8391, 2.4884, 96.9014
028, 5.0409, 28.9671, 5.0409, 2.6428, 96.7893
029, 4.8494, 28.6311, 4.8494, 2.4934, 96.9238
030, 4.7384, 28.4947, 4.7384, 2.4359, 96.9626
031, 4.4306, 27.8876, 4.4306, 2.1685, 97.2510
032, 4.1181, 27.7703, 4.1181, 2.0323, 97.4100
033, 3.8890, 27.5121, 3.8890, 2.0040, 97.4467
034, 3.8778, 27.3469, 3.8778, 1.9011, 97.4997
035, 4.0173, 27.7997, 4.0173, 2.0666, 97.3784
036, 3.7685, 27.2206, 3.7685, 1.8507, 97.5874
037, 4.0899, 27.7164, 4.0899, 2.0161, 97.4324
038, 3.5073, 27.0443, 3.5073, 1.6781, 97.7525
039, 3.5138, 26.8708, 3.5138, 1.6912, 97.7454
040, 3.6398, 27.2584, 3.6398, 1.7881, 97.6312
041, 3.3695, 26.6493, 3.3695, 1.5994, 97.8361
042, 3.5722, 27.2060, 3.5722, 1.7427, 97.7219
043, 3.5383, 27.0210, 3.5383, 1.7053, 97.7097
044, 3.4441, 26.8125, 3.4441, 1.6670, 97.7688
045, 3.4483, 26.9305, 3.4483, 1.7255, 97.7199
046, 3.4606, 26.9065, 3.4606, 1.6842, 97.7301
047, 3.2005, 26.5849, 3.2005, 1.5318, 97.9013
048, 3.4072, 26.8470, 3.4072, 1.6367, 97.7800
049, 3.3269, 26.7244, 3.3269, 1.6105, 97.8381
050, 3.4290, 26.8650, 3.4290, 1.7164, 97.7454
051, 3.1520, 26.4624, 3.1520, 1.5247, 97.9013
052, 3.2316, 26.5709, 3.2316, 1.5318, 97.9207
053, 3.2747, 26.7164, 3.2747, 1.5409, 97.9105
054, 3.1951, 26.5448, 3.1951, 1.5479, 97.8921
055, 3.3544, 26.7796, 3.3544, 1.6266, 97.8412
056, 3.2377, 26.6140, 3.2377, 1.5227, 97.9370
057, 3.3352, 26.7870, 3.3352, 1.6085, 97.8238
058, 3.1152, 26.4203, 3.1152, 1.4591, 98.0083
059, 3.3213, 26.7380, 3.3213, 1.6196, 97.8432
060, 3.3815, 26.8048, 3.3815, 1.7144, 97.7617
061, 3.3501, 26.7875, 3.3501, 1.6014, 97.8330
062, 3.1949, 26.5496, 3.1949, 1.5479, 97.9054
063, 3.4225, 26.8468, 3.4225, 1.7033, 97.7423
064, 3.1992, 26.5218, 3.1992, 1.4874, 97.9788
065, 3.1640, 26.4993, 3.1640, 1.5318, 97.9400
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
5.7067, 29.9860, 5.7067, 3.1818, 96.4187

******************************************************************
train and test on ID: 52
******************************************************************
epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy
001, 20.7857, 47.1587, 20.7857, 10.5954, 88.1112
002, 12.5330, 38.3477, 12.5330, 6.4955, 92.9130
003, 10.8946, 36.2205, 10.8946, 5.5943, 93.8578
004, 10.0258, 35.2681, 10.0258, 5.2250, 94.2319
005, 9.4863, 34.5117, 9.4863, 4.8547, 94.5826
006, 9.3139, 34.3793, 9.3139, 4.8406, 94.6050
007, 8.1630, 32.9476, 8.1630, 4.2200, 95.1880
008, 8.3237, 33.0811, 8.3237, 4.1917, 95.2247
009, 7.3046, 31.7366, 7.3046, 3.8083, 95.6263
010, 7.5370, 32.1676, 7.5370, 3.9082, 95.5182
011, 7.2417, 31.7191, 7.2417, 3.7659, 95.6508
012, 6.9134, 31.2936, 6.9134, 3.5701, 95.8138
013, 6.8993, 31.3412, 6.8993, 3.5489, 95.8842
014, 6.5525, 30.8506, 6.5525, 3.3269, 96.0992
015, 6.2216, 30.4417, 6.2216, 3.2260, 96.1828
016, 6.2051, 30.4270, 6.2051, 3.2513, 96.1675
017, 5.8279, 29.9217, 5.8279, 3.0020, 96.4315
018, 5.7625, 29.9395, 5.7625, 2.9062, 96.5202
019, 5.6892, 29.7416, 5.6892, 2.9405, 96.4988
020, 5.3042, 29.2587, 5.3042, 2.6831, 96.7475
021, 5.3829, 29.3587, 5.3829, 2.7629, 96.6344
022, 5.5831, 29.6183, 5.5831, 2.8476, 96.5712
023, 5.1294, 29.0524, 5.1294, 2.6206, 96.8015
024, 5.1929, 29.1107, 5.1929, 2.6539, 96.7312
025, 5.1189, 29.0112, 5.1189, 2.6408, 96.7801
026, 5.6112, 29.6194, 5.6112, 2.8769, 96.4764
027, 5.1966, 29.1073, 5.1966, 2.6478, 96.7893
028, 5.2253, 29.1849, 5.2253, 2.6751, 96.7332
029, 4.6483, 28.4387, 4.6483, 2.3824, 97.0319
030, 4.9689, 28.8331, 4.9689, 2.5328, 96.8943
031, 4.6243, 28.2671, 4.6243, 2.3411, 97.0889
032, 4.0157, 27.6362, 4.0157, 1.9808, 97.4732
033, 3.8136, 27.3342, 3.8136, 1.9051, 97.5272
034, 3.6906, 27.2108, 3.6906, 1.8163, 97.6567
035, 3.9634, 27.6463, 3.9634, 1.9798, 97.4488
036, 3.9300, 27.5122, 3.9300, 1.9909, 97.4172
037, 4.0441, 27.6802, 4.0441, 2.0535, 97.4080
038, 3.6490, 27.2277, 3.6490, 1.8234, 97.6190
039, 3.6130, 27.0817, 3.6130, 1.7861, 97.6801
040, 3.5528, 27.0611, 3.5528, 1.7649, 97.6526
041, 3.4579, 26.8337, 3.4579, 1.7255, 97.7066
042, 3.6877, 27.2971, 3.6877, 1.7952, 97.6383
043, 3.7246, 27.3732, 3.7246, 1.8315, 97.6078
044, 3.6174, 27.0391, 3.6174, 1.7407, 97.7087
045, 3.7235, 27.2631, 3.7235, 1.8799, 97.5690
046, 3.4122, 26.7875, 3.4122, 1.6761, 97.7617
047, 3.2793, 26.7236, 3.2793, 1.5721, 97.8524
048, 3.3546, 26.8005, 3.3546, 1.5711, 97.8850
049, 3.7481, 27.2989, 3.7481, 1.8355, 97.6180
050, 3.3387, 26.7208, 3.3387, 1.6216, 97.7902
051, 3.2004, 26.4781, 3.2004, 1.5399, 97.9166
052, 3.3007, 26.6280, 3.3007, 1.6014, 97.8442
053, 3.3446, 26.7630, 3.3446, 1.6478, 97.8045
054, 3.3336, 26.7760, 3.3336, 1.6529, 97.8259
055, 3.2686, 26.6237, 3.2686, 1.6731, 97.7943
056, 3.4064, 26.9171, 3.4064, 1.6640, 97.7311
057, 3.3793, 26.7972, 3.3793, 1.6478, 97.8004
058, 2.9929, 26.2169, 2.9929, 1.4218, 98.0491
059, 3.1773, 26.5348, 3.1773, 1.5621, 97.8544
060, 3.5302, 27.0726, 3.5302, 1.7336, 97.7036
061, 3.2215, 26.5568, 3.2215, 1.5893, 97.8585
062, 3.5197, 27.0657, 3.5197, 1.6993, 97.7168
063, 3.1451, 26.5662, 3.1451, 1.5207, 97.9727
064, 3.5103, 27.0551, 3.5103, 1.6902, 97.7372
065, 3.2775, 26.6144, 3.2775, 1.5701, 97.8921
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
10.0000, 35.1267, 10.0000, 3.8182, 95.3168

******************************************************************
train and test on ID: 53
******************************************************************
epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy
001, 20.7040, 47.0155, 20.7040, 10.5551, 88.2975
002, 13.4703, 39.4905, 13.4703, 6.9363, 92.4840
003, 10.8459, 36.1990, 10.8459, 5.6997, 93.7239
004, 9.7121, 34.8695, 9.7121, 5.0415, 94.4143
005, 8.8335, 33.6805, 8.8335, 4.4712, 94.9178
006, 8.4902, 33.3295, 8.4902, 4.3812, 95.0486
007, 8.1460, 32.8265, 8.1460, 4.1941, 95.2498
008, 7.9125, 32.6797, 7.9125, 3.9596, 95.4877
009, 7.4707, 32.0077, 7.4707, 3.8281, 95.6072
010, 6.7048, 31.0662, 6.7048, 3.5531, 95.8728
011, 6.8213, 31.1621, 6.8213, 3.4995, 95.9524
012, 7.1621, 31.6747, 7.1621, 3.7381, 95.6920
013, 6.8925, 31.3307, 6.8925, 3.6138, 95.8258
014, 6.5540, 30.8780, 6.5540, 3.3862, 96.0168
015, 6.3314, 30.5971, 6.3314, 3.2629, 96.1833
016, 6.5940, 30.8875, 6.5940, 3.4510, 95.9831
017, 5.9205, 30.0929, 5.9205, 3.0243, 96.3814
018, 6.0018, 30.1415, 6.0018, 3.1203, 96.2731
019, 6.1019, 30.2673, 6.1019, 3.1628, 96.2578
020, 5.6950, 29.8248, 5.6950, 2.9080, 96.4927
021, 5.7330, 29.7797, 5.7330, 2.8827, 96.5458
022, 5.4828, 29.4426, 5.4828, 2.7978, 96.5887
023, 5.3459, 29.3212, 5.3459, 2.7432, 96.6868
024, 5.4258, 29.4022, 5.4258, 2.7260, 96.6745
025, 5.0723, 28.9848, 5.0723, 2.6057, 96.7869
026, 5.4412, 29.3693, 5.4412, 2.7867, 96.6132
027, 5.7001, 29.7866, 5.7001, 2.8675, 96.5469
028, 5.4614, 29.4462, 5.4614, 2.7492, 96.6480
029, 4.8761, 28.6474, 4.8761, 2.4671, 96.9574
030, 4.8903, 28.6622, 4.8903, 2.4408, 96.9248
031, 4.4511, 28.3250, 4.4511, 2.2861, 97.1862
032, 4.3748, 28.1223, 4.3748, 2.2053, 97.2046
033, 4.0807, 27.7059, 4.0807, 2.0546, 97.3813
034, 3.8819, 27.4834, 3.8819, 1.9373, 97.5171
035, 3.9910, 27.6259, 3.9910, 2.0071, 97.4446
036, 4.0300, 27.7338, 4.0300, 2.0334, 97.3905
037, 4.0665, 27.7284, 4.0665, 2.0000, 97.4426
038, 3.4373, 26.7979, 3.4373, 1.6512, 97.8021
039, 3.8310, 27.4948, 3.8310, 1.9302, 97.5079
040, 3.7264, 27.1875, 3.7264, 1.8524, 97.6142
041, 3.5487, 27.1868, 3.5487, 1.7503, 97.7245
042, 3.5831, 26.9429, 3.5831, 1.7927, 97.6397
043, 3.4799, 27.0457, 3.4799, 1.7199, 97.7183
044, 3.5545, 27.0700, 3.5545, 1.7401, 97.6989
045, 3.5812, 27.0296, 3.5812, 1.7695, 97.6948
046, 3.5803, 27.1057, 3.5803, 1.7503, 97.6867
047, 3.4439, 26.9095, 3.4439, 1.6613, 97.7837
048, 3.2853, 26.6823, 3.2853, 1.5693, 97.8909
049, 3.1191, 26.5108, 3.1191, 1.4975, 97.9573
050, 3.5021, 26.9130, 3.5021, 1.7351, 97.7061
051, 3.1945, 26.5837, 3.1945, 1.5046, 97.9716
052, 3.3615, 26.7436, 3.3615, 1.6249, 97.8388
053, 3.2610, 26.6109, 3.2610, 1.4975, 97.9686
054, 3.1592, 26.4981, 3.1592, 1.4954, 97.9522
055, 3.2814, 26.7049, 3.2814, 1.6138, 97.8562
056, 3.3252, 26.7163, 3.3252, 1.6977, 97.7827
057, 3.3212, 26.7927, 3.3212, 1.5804, 97.8807
058, 3.2599, 26.6930, 3.2599, 1.6047, 97.8593
059, 3.0997, 26.4579, 3.0997, 1.4611, 98.0033
060, 3.3293, 26.7305, 3.3293, 1.6512, 97.8031
061, 3.4013, 26.8929, 3.4013, 1.5966, 97.8756
062, 3.1692, 26.4923, 3.1692, 1.5329, 97.9389
063, 3.5036, 26.9879, 3.5036, 1.7048, 97.7285
064, 3.4488, 26.8998, 3.4488, 1.7128, 97.7153
065, 3.2165, 26.6386, 3.2165, 1.5440, 97.8930
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
5.4061, 29.8724, 5.4061, 2.6154, 96.7366

******************************************************************
train and test on ID: 54
******************************************************************
epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy
001, 20.8997, 47.3954, 20.8997, 11.1294, 87.9850
002, 12.6840, 38.3557, 12.6840, 6.4692, 92.9640
003, 10.8615, 36.2938, 10.8615, 5.6390, 93.7515
004, 10.3269, 35.5438, 10.3269, 5.3862, 94.0681
005, 9.2048, 34.1976, 9.2048, 4.8493, 94.5982
006, 8.9868, 33.9599, 8.9868, 4.6876, 94.7197
007, 8.6151, 33.5268, 8.6151, 4.5116, 94.9587
008, 8.0609, 32.7897, 8.0609, 4.1962, 95.2130
009, 7.4882, 31.9481, 7.4882, 3.9525, 95.4714
010, 7.1906, 31.6616, 7.1906, 3.7412, 95.6736
011, 6.8849, 31.2549, 6.8849, 3.5490, 95.8677
012, 6.8232, 31.2418, 6.8232, 3.5743, 95.8524
013, 6.6959, 31.0283, 6.6959, 3.4874, 95.9453
014, 6.6328, 30.9845, 6.6328, 3.3883, 95.9810
015, 6.0442, 30.2302, 6.0442, 3.1193, 96.2731
016, 6.6610, 31.0556, 6.6610, 3.4307, 95.9974
017, 6.3058, 30.4969, 6.3058, 3.2568, 96.1393
018, 6.2438, 30.5120, 6.2438, 3.1951, 96.2057
019, 6.0031, 30.1091, 6.0031, 3.0849, 96.3600
020, 5.7172, 29.8813, 5.7172, 2.9939, 96.4468
021, 5.2860, 29.1927, 5.2860, 2.7209, 96.6929
022, 5.0945, 28.9907, 5.0945, 2.5834, 96.8124
023, 5.0863, 28.9906, 5.0863, 2.6593, 96.7716
024, 5.7804, 29.9704, 5.7804, 2.8878, 96.5193
025, 5.5515, 29.4865, 5.5515, 2.7907, 96.6275
026, 4.9730, 28.7652, 4.9730, 2.5480, 96.8859
027, 5.0630, 28.9879, 5.0630, 2.6390, 96.7644
028, 5.2323, 29.1617, 5.2323, 2.6926, 96.6572
029, 4.9558, 28.8512, 4.9558, 2.5592, 96.8635
030, 5.1180, 28.9306, 5.1180, 2.5986, 96.8308
031, 4.4584, 28.1779, 4.4584, 2.1941, 97.2015
032, 4.2751, 27.9175, 4.2751, 2.1072, 97.3180
033, 4.2068, 27.8638, 4.2068, 2.1062, 97.3343
034, 4.3324, 28.1114, 4.3324, 2.2042, 97.2209
035, 4.3132, 28.0196, 4.3132, 2.1678, 97.2546
036, 4.2379, 27.9714, 4.2379, 2.1507, 97.2771
037, 4.2411, 27.9514, 4.2411, 2.1375, 97.2740
038, 3.4923, 26.9486, 3.4923, 1.6987, 97.7765
039, 3.7366, 27.3014, 3.7366, 1.8908, 97.5519
040, 3.6423, 27.1663, 3.6423, 1.8089, 97.6540
041, 3.6877, 27.1389, 3.6877, 1.8150, 97.6714
042, 3.5692, 27.1214, 3.5692, 1.7381, 97.6683
043, 3.6103, 27.1495, 3.6103, 1.7533, 97.6744
044, 3.5157, 26.9726, 3.5157, 1.6987, 97.7408
045, 3.4273, 26.8933, 3.4273, 1.7037, 97.7428
046, 3.7182, 27.2426, 3.7182, 1.8766, 97.5488
047, 3.4792, 26.8753, 3.4792, 1.6967, 97.7255
048, 3.3900, 26.8966, 3.3900, 1.6198, 97.8297
049, 3.3007, 26.7251, 3.3007, 1.6067, 97.8225
050, 3.2802, 26.6472, 3.2802, 1.5541, 97.8634
051, 3.3170, 26.6927, 3.3170, 1.5733, 97.8623
052, 3.4364, 26.9061, 3.4364, 1.6987, 97.6999
053, 3.6216, 27.2530, 3.6216, 1.8281, 97.5692
054, 3.2677, 26.6374, 3.2677, 1.5683, 97.8531
055, 3.1720, 26.4907, 3.1720, 1.4965, 97.9573
056, 3.1193, 26.4305, 3.1193, 1.4752, 98.0033
057, 3.3418, 26.7964, 3.3418, 1.6026, 97.8583
058, 3.3561, 26.8940, 3.3561, 1.5743, 97.8766
059, 3.1756, 26.5045, 3.1756, 1.5288, 97.9257
060, 3.3948, 26.8007, 3.3948, 1.6795, 97.7602
061, 3.4931, 27.0226, 3.4931, 1.7250, 97.7214
062, 3.4939, 27.0080, 3.4939, 1.7058, 97.7081
063, 3.4698, 26.9673, 3.4698, 1.7098, 97.7102
064, 3.5150, 27.0758, 3.5150, 1.6936, 97.7275
065, 3.6312, 27.2229, 3.6312, 1.8018, 97.6233
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
4.3069, 28.1010, 4.3069, 2.0000, 97.3582

******************************************************************
train and test on ID: 55
******************************************************************
epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy
001, 20.7574, 47.2253, 20.7574, 11.0936, 88.0861
002, 14.6652, 40.8854, 14.6652, 7.5453, 91.8917
003, 12.9053, 38.8034, 12.9053, 6.8320, 92.6387
004, 10.7052, 36.0933, 10.7052, 5.6076, 93.7798
005, 11.2833, 36.8588, 11.2833, 5.9175, 93.5299
006, 10.8849, 36.3468, 10.8849, 5.7414, 93.6630
007, 9.5724, 34.6310, 9.5724, 5.0815, 94.3753
008, 11.3311, 36.9930, 11.3311, 5.9245, 93.5197
009, 9.2978, 34.1792, 9.2978, 4.9125, 94.5359
010, 8.9051, 33.8212, 8.9051, 4.6519, 94.7767
011, 9.0228, 33.8861, 9.0228, 4.6358, 94.7391
012, 7.9884, 32.6286, 7.9884, 4.1911, 95.2533
013, 7.8408, 32.3743, 7.8408, 4.0513, 95.3915
014, 7.6302, 32.2171, 7.6302, 3.9336, 95.4952
015, 7.7584, 32.2930, 7.7584, 4.0412, 95.3773
016, 8.3384, 33.1967, 8.3384, 4.4497, 94.9962
017, 8.2558, 33.0875, 8.2558, 4.2505, 95.1243
018, 7.9362, 32.4192, 7.9362, 4.0915, 95.3692
019, 6.8305, 31.2957, 6.8305, 3.5302, 95.8813
020, 6.9740, 31.1999, 6.9740, 3.5684, 95.8051
021, 14.5171, 40.9584, 14.5171, 7.5785, 91.8054
022, 13.5751, 39.7655, 13.5751, 7.0040, 92.4385
023, 11.3744, 36.9626, 11.3744, 6.0553, 93.3734
024, 11.6556, 37.4934, 11.6556, 6.1811, 93.2758
025, 9.5964, 34.6843, 9.5964, 5.0936, 94.3123
026, 9.0616, 33.9427, 9.0616, 4.7797, 94.6294
027, 8.2343, 33.0493, 8.2343, 4.3541, 95.1090
028, 7.9409, 32.6894, 7.9409, 4.1549, 95.2696
029, 7.2157, 31.6760, 7.2157, 3.8048, 95.6405
030, 8.2225, 32.9561, 8.2225, 4.2978, 95.1070
031, 9.9841, 35.3211, 9.9841, 5.4266, 94.0024
032, 7.9390, 32.3367, 7.9390, 4.1590, 95.2869
033, 7.1788, 31.5497, 7.1788, 3.8008, 95.6852
034, 7.2412, 31.8431, 7.2412, 3.7565, 95.6801
035, 6.6084, 30.9435, 6.6084, 3.4326, 96.0480
036, 6.3436, 30.4190, 6.3436, 3.2475, 96.2187
037, 6.4714, 30.8700, 6.4714, 3.3179, 96.1029
038, 6.5581, 30.7482, 6.5581, 3.3290, 96.1090
039, 6.1759, 30.5492, 6.1759, 3.2314, 96.2258
040, 6.0265, 30.2212, 6.0265, 3.1720, 96.3061
041, 6.7562, 31.1023, 6.7562, 3.5825, 95.8183
042, 6.0633, 30.2787, 6.0633, 3.1419, 96.3254
043, 5.9544, 30.0592, 5.9544, 3.0765, 96.3620
044, 5.8607, 30.0343, 5.8607, 3.0926, 96.3295
045, 6.0465, 30.2705, 6.0465, 3.0785, 96.3986
046, 5.9507, 30.3282, 5.9507, 3.0694, 96.3691
047, 5.7184, 29.5270, 5.7184, 2.9718, 96.4941
048, 5.3713, 29.3638, 5.3713, 2.7243, 96.7126
049, 5.8087, 29.9963, 5.8087, 3.0292, 96.3874
050, 5.1339, 28.9513, 5.1339, 2.5915, 96.8793
051, 5.6035, 29.7582, 5.6035, 2.8400, 96.5764
052, 5.4739, 29.5515, 5.4739, 2.8199, 96.6343
053, 5.3624, 29.3723, 5.3624, 2.6942, 96.7522
054, 5.4860, 29.5098, 5.4860, 2.8300, 96.6191
055, 5.8140, 29.9686, 5.8140, 2.9940, 96.4301
056, 5.2579, 29.1483, 5.2579, 2.6338, 96.8152
057, 5.4735, 29.3552, 5.4735, 2.7596, 96.6841
058, 5.4787, 29.4479, 5.4787, 2.7656, 96.6923
059, 5.6514, 29.7197, 5.6514, 2.8602, 96.5947
060, 5.2461, 29.1498, 5.2461, 2.6469, 96.8101
061, 5.5201, 29.6255, 5.5201, 2.8823, 96.5642
062, 5.5442, 29.5557, 5.5442, 2.8712, 96.5683
063, 5.6233, 29.7120, 5.6233, 2.8199, 96.6211
064, 5.4690, 29.4421, 5.4690, 2.8461, 96.6089
065, 5.2327, 29.2316, 5.2327, 2.6720, 96.7746
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
6.2867, 31.1533, 6.2867, 3.2500, 95.9596

******************************************************************
train and test on ID: 56
******************************************************************
epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy
001, 20.9590, 47.4579, 20.9590, 10.7525, 88.1145
002, 12.4225, 38.1008, 12.4225, 6.4165, 92.9842
003, 11.8205, 37.4661, 11.8205, 6.2213, 93.1915
004, 10.4132, 35.7030, 10.4132, 5.4648, 93.9120
005, 12.0625, 37.7537, 12.0625, 6.2918, 93.1854
006, 11.1248, 36.5869, 11.1248, 5.8380, 93.5847
007, 11.8191, 37.4040, 11.8191, 6.0654, 93.3500
008, 10.2525, 35.5047, 10.2525, 5.3400, 94.0928
009, 9.1618, 34.1908, 9.1618, 4.7344, 94.7087
010, 8.3950, 33.1030, 8.3950, 4.4105, 94.9983
011, 8.6565, 33.6100, 8.6565, 4.4467, 94.9607
012, 7.8915, 32.4589, 7.8915, 4.1459, 95.2838
013, 8.5891, 33.2338, 8.5891, 4.4557, 94.9820
014, 7.4716, 31.9962, 7.4716, 3.8893, 95.5094
015, 7.2932, 31.6669, 7.2932, 3.8410, 95.5480
